,user_name,screen_name,user_location,user_description,user_verified,date,text,hashtags,source
284,Tony Awad,aug1956leftbey,,,False,2022-07-11 21:16:06+00:00,"@belozero @brithume His predecessor is also getting old but the differences are:
Pres. Biden gracefully, predecessor not so much.
Pres. Biden works long and reads documents, predecessor not so much.
Pres. Biden exercises daily, his predecessor not so much (only “exercise” is lifting the burger)",,Twitter for iPhone
285,Victory 🇺🇸,vicky8651,In The Woods,"VOTE BLUE IN 22. 
Gold Star Widow. #GOPBetrayedAmerica
#CountryoverParty
NO DMs I WILL BLOCK!!!",False,2022-07-11 21:16:05+00:00,"They're talking on CNN about why Biden is not able to get things done. Look at the republicans who are sabotaging him at every turn, plus two of is own party members who we won't mention. Right  @Sen_JoeManchin @SenatorSinema?",,Twitter for Android
286,🪬Dalia Hatuqa🪬,DaliaHatuqa,Ramallah • Amman • DC ,"FOB. Journo. Адыгэ. Words in @Time, @ForeignPolicy, @washingtonpost; on @npr, @theworld, @bbc. @MedillSchool alumna. Don’t call me ma’am. Instagram @daliahatuqa",False,2022-07-11 21:16:05+00:00,It’s so telling that Biden’s meeting with Abbas is on the last day of his trip and it’s barely an hour. Like throwing a dog a bone. So demeaning and reflective of how the US administration views Palestinians.,,Twitter for iPhone
287,libran6,libran6,,,False,2022-07-11 21:16:05+00:00,@CBSNews BIDEN CAN'T DEAL WITH READING.  END OF QUOTE - REPEAT!!!  SAYS IT ALL!!!,,Twitter Web App
288,Nick,Nick01322787,"Dearborn, MI",,False,2022-07-11 21:16:05+00:00,@donnedia your boy Obama &amp; Biden incarcerated more African American Males for non Violent crimes then any other Administration in Americas history! So excuse me if your 150 indictments from Biden don’t mean shit. He lies and always has.,,Twitter for iPhone
289,Gabe Oytoucher,GabeOytoucher00,,Just because I rock doesn’t mean I’m made of stone.,False,2022-07-11 21:16:04+00:00,@stayc00lwheels We got them Hunter Biden dick pics yet fam?,,Twitter for iPhone
290,R Luke,R_Luke_1908,"Chesapeake, VA","History BA, Old Dominion University.
Retired IT, United States Navy.
Government Contractor, SATCOM, Sec+",False,2022-07-11 21:16:04+00:00,"@ABCPolitics does anybody know why Hunter Biden's text messages refer to his father Joe Biden as ""Pedo Peter""?",,Twitter Web App
291,James Jay Carafano,JJCarafano,"Washington, DC",Heritage Foundation Vice President for Foreign & Security policy-a guy just trying to prevent World War III one tweet at a time (opinions expressed are my own),False,2022-07-11 21:16:03+00:00,The only value of Biden’s trip will be that the dumpster fire will keep the nothing burgers warm. https://t.co/yBEqeCjFbp,,Twitter for iPhone
292,FDM Arms,FDMArms,Parents Basement,"AKA: Cryptsy -
Pronouns: AWCY? / FOSS / GunCAD

Meant to be contained art is not, stop the signal you shall not.",False,2022-07-11 21:16:03+00:00,"@TommyPicklesEsq The number of bots the Biden family employs must be astronomical, this is insane.",,Twitter Web App
293,Another Jenny from Jersey,turnzee8,"New Jersey, USA",unpredictable emotional responder. artist. mom. wife. my greatest strengths are my biggest weaknesses.,False,2022-07-11 21:16:03+00:00,@nwteri @AZ_Brittney People can hope for another candidate. There is no harm in that. 2-6 yrs can make a big difference at his age. No harm in polls. That is not bashing the job Biden has been doing but wanting to ensure his electability when looking at the big pic. The US needs a D win in 2024.,,Twitter for iPhone
294,Daily Wire,realDailyWire,"Nashville, USA",Official Twitter account of The Daily Wire. @dailywireplus is now streaming. Use code: “PLUS” to take 35% off memberships at the link below.,True,2022-07-11 21:16:03+00:00,"While Biden Goes Soft On Iran, They’re Sending Weapon-Carrying Drones To Russia: Report https://t.co/YUQOotyK2w https://t.co/aP0nRYJhAK",,dlvr.it
295,Contented Independent,ContentedIndie,"Virginia, USA","Jewish. Furry. Independent conservative, OG #NeverTrump. Zionist (yes!🖕). Writings in @thenewsblender. I hate the far left and far right. (🥀)",False,2022-07-11 21:16:03+00:00,"I'm going to say what I've observed, so pay attention:

There is a coordinated effort right now from Sanders and Warren world to attack Biden.

It's the usual suspects doing it, too.

This is not organic, it's not genuine, it's an op.",,Twitter Web App
296,TheBlaze,theblaze,"Dallas, TX",News and entertainment for people who love America. Retweets =/= endorsements.,True,2022-07-11 21:16:02+00:00,"Jill Biden:

""The diversity of this community, as distinct as the bogitas of the Bronx…and as unique as the breakfast tacos here in San Antonio, is your stength."" https://t.co/9UvQWnj827",,TweetDeck
297,NPR,npr_usa,"Washington, USA","Top stories in the US and world news, politics, health, science, business, music, arts, and culture. Nonprofit journalism with a mission. This is NPR.",False,2022-07-11 21:16:01+00:00,"President Biden touts gun safety legislation, but many say he's not doing enough https://t.co/ster2OsKsm",,IFTTT
298,Arthur Morgan,ArthurM40330824,,"looking for a bit of sanity in this crazy world, more likely to lose my own mind. but that will make me only a man of my time.",False,2022-07-11 21:16:01+00:00,"Prosecutors may have a case for federal prostitution offenses against #Hunter Biden, according to documents, texts and videos that show he spent $30,000 on escorts in a 5month period. Most were written to a #Ukranian woman who organized services. Does Ukr has something on Biden?",['Hunter'],Twitter for Android
299,The Hill,thehill,"Washington, DC","The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",True,2022-07-11 21:16:00+00:00,"White House national security adviser @JakeSullivan46: ""If we act now to create a more peaceful and stable [Middle East] region, it will pay dividends for the American national interests and for the American people for years to come."" https://t.co/EamMUXOVvA https://t.co/zYXE8XnDvE",,Twitter Media Studio
300,daytrader,manfromuncle422,By By,,False,2022-07-11 21:16:00+00:00,@WestWingReport Where's Dr. Pepper Jill Biden?  Sec of Ed Cardona?  If Granholm was running schools she would laugh and say there's no magic wand. The chaos is great because it's going to force school districts to get control over their balance sheets. Chicago Pub Schools is $25 billion in debt.,,Twitter Web App
301,Old Patrol HQ,OldPatrolHQ,Biden’s Border Crisis,"History, Heritage, Legacy...with a few shenanigans along the way.    https://t.co/0uCCMBZONo",False,2022-07-11 21:15:59+00:00,Just posted a photo @ Biden's Shitshow https://t.co/rNTQudhMIv,,Instagram
302,Superbonbon,Superbonbon09,,,False,2022-07-11 21:15:58+00:00,@TheLeoTerrell The Biden supporters I know (adults) have to lie about their taxes to claim below poverty level to have free insurance. Or they're college kids still hoping to get their debt paid off. Only shady people. What does this tell you?,,Twitter for Android
303,Will Agudo 🌐,410fredo,"Baltimore, MD","Xula | any/all | Alt: @SewerSlid3 | Bi | Pokémon, Anime, Sports, Politics",False,2022-07-11 21:15:58+00:00,"@ImpemboGanecue @sippingmalorts @vanillaopinions Nope. These people were largely liberal voters, and voted obama and biden. This is apart of what went wrong. Hillary wasn’t viewed as electable by these voters",,Twitter for iPhone
304,World Oil,WorldOil,Houston,"World Oil provides the latest news and trends in the exploration, drilling and completion of onshore and offshore oil and gas.",False,2022-07-11 21:15:57+00:00,"Even if Joe Biden secures a pledge for more oil when he visits Saudi Arabia this week, it may do little to drive down the high fuel prices roiling the global economy.
#OilAndGas #SaudiArabia #GasPrices #OilPrices
https://t.co/TwRij4pCIA",,Hootsuite Inc.
305,d.c. O'Brien,WOLFgurl49,USA,"Artist, dog trainer, nature lover, political blogger, soldat for democracy. Liberal progressive.
I READ.",False,2022-07-11 21:15:56+00:00,"@NikkiNikkinow2 well, I'm not one of them. End the fascistGOP now. Give Biden a real majority and then let's see what happens. Let 2024 play out in 2024.",,Twitter Web App
306,Jeff,RonJeffords,"Texas, USA",Left of center GenXer I love my country. I'm just not in a codependent relationship with it.,False,2022-07-11 21:15:56+00:00,"@Jim_Jordan Bannon agreed to testify ""HER EMAILS.... Benghazi!...HUNTER BIDEN""",,Twitter Web App
307,🧀,WrongNameBro,"Bay Area, CA",Fuck Racism,False,2022-07-11 21:15:55+00:00,Why tf did my friend send me a video of joe biden's son beating his meat?? I promise i didn't need to see that shit,,Twitter for Android
308,Just Swing:,shofey,United States,:Keep it Simple.,False,2022-07-11 21:15:55+00:00,Change Hunter Biden to Hunter Trump and you have a Dozen Documentaries on the International Playboy and his escapades.,,Twitter Web App
309,The Monkey Cage (TMC),monkeycageblog,,Political science for the public. Making sense of the circus that is politics. Newsletter: https://t.co/pryxWj0hdI.,True,2022-07-11 21:15:55+00:00,"Survey findings suggest that Biden’s upcoming trip to the Middle East does not garner much public enthusiasm, even among Democrats. 

Analysis by @ShibleyTelhami. 
https://t.co/LwNhfQLAD2",,Twitter Web App
310,xchuck1x,xchuck1x,,,False,2022-07-11 21:15:55+00:00,"@asung1960 @Jim56442955 @JASONDENNIS20 @Ghova83 @DineshDSouza That's odd considering that today, on 2022, the racist white nationalists support Trump...not Joe Biden.  Bannon was ranked higher than Pence among Trump's capos 

https://t.co/gYuzmFMBiG",,Twitter for Android
311,Jason Clabaugh,jclabaugh1,Conway SC,Higher Education professional. Liberal. Pete B for president. Retweets are just retweets...it does not mean I agree or disagree. Living blue in a red state,False,2022-07-11 21:15:53+00:00,@LegalWeed4SC I am unhappy with Joe Biden and fully support a primary challenge...but he is what we have at the moment.,,Twitter Web App
312,Mark Buchanan ☮️,Mark_Buchanan_,Kansas City,"Attorney in Kansas City, MO., representing employees in civil-rights cases; formerly battling potential grizzlies; former on-air talent; son of an architect.",False,2022-07-11 21:15:53+00:00,👉🏼”The White House describes the image — to be released by President Biden *at a 5:30 p.m. ceremony* — as the “highest-resolution images of the infrared universe ever captured.”,,Twitter for iPad
313,Chewy,ChewyWishy,,I make A LOT of typos. Blocked by Starbucks & Vagina Museum. Chew/Baccan,False,2022-07-11 21:15:53+00:00,@crazyhooks @mattcabb82 @bennyjohnson As if that has anything to do with Biden. I’m not defending trump. You’re not getting it.,,Twitter for iPhone
314,Doc Holliday,DrUncleKevin,,,False,2022-07-11 21:15:53+00:00,"@DonnaspahrDonna @HamptonStevens @cococoyote @jamisonfoser You mean like this?

https://t.co/6w1xk1WALJ",,Twitter for iPhone
315,Doctor Remulak,Doctor__Remulak,,,False,2022-07-11 21:15:53+00:00,@sbgderrick Is that hunter biden?,,Twitter for iPhone
316,Mr Producer,RichSementa,"New York, USA","'Mr Producer' of @marklevinshow. FMR producer @seanhannity @larry_kudlow @marksimoneny @monicacrowley. Producer, This Is America w/ @richvaldes",False,2022-07-11 21:15:53+00:00,"Biden Opens Door To Public Health Emergency For Abortions
https://t.co/TnbSFBPPkp",,Twitter for Android
317,Cathie,Cathie_T1970,"Florida, USA",,False,2022-07-11 21:15:53+00:00,"@ustinjamesrice @HellJumpers34 @SayvilleTech @JMARIE32347652 @MailOnline Hunter Biden never held any Polical Office in the US..These conspiracy stories about Hunter have been proven false by committed with both Democrats and Republicans, is he a good boy? No, but I would think with everything Gaetz has been accused of you Republicans would want to…",,Twitter for iPad
318,Kathryn,oneintennsway,,"If & Then~
If being misunderstood,
equates with understanding. 

Then I know nothing of love,
and everything about hate.
-K.L.H.",False,2022-07-11 21:15:53+00:00,"I voted Biden/Harris will wholeheartedly again IF they're nominated. Do I want more big BOLD BLUE?
Absofuckinlutely, BUT I grasp the gravity matters at hand,he was only way to defeat traitorous pos DFG×2 fair election. Blue no matter who- w/out any hesitancy bc there's no option https://t.co/VxiZNE7L9g",,Twitter for Android
319,Michael,MushroomsOnMarz,,Abolish The Fillibuster and Pass HR1. Pragmatic Leftist. YIMBY. Democracy fan.  🏳️‍🌈🇪🇨  (he/him) Alt: @shroomsonmarz,False,2022-07-11 21:15:52+00:00,Imagine telling electabros who said lefties must abandon all principles to support Biden in the primary for the sake of electability that 2 years in he would have a 33 percent approval rating. https://t.co/nGazEdE9UV,,Twitter for Android
320,Ronald E Sobol,RonaldSobol,,,False,2022-07-11 21:15:52+00:00,"HEY. JOE BIDEN, YOU CAN BLAME ME.  Please spell my name right.  Ron Sobol caused inflation.",,Twitter for Android
321,DefaultCMC,DefaultCMC,Discord,"The Communist Media Collective is a server seeking to pull communists 
from all over the internet to make communism mainstream in the US. Patsoc and trans.",False,2022-07-11 21:15:52+00:00,"@TheWWEReject @kingbullyo https://t.co/wj8nz2qCKu
https://t.co/v5XplYEVcy
Here's proof that @jacksonhinklle opposed voting blue no matter who in 2020.

@kingbullyo is such a liar for trying to frame it like Jax was telling people to vote for Biden just bc Jax had severe criticisms of Trump.",,Twitter for Android
322,乖離（*´∀｀）🍑😊🐻😾☔🎵🍢🌸💯🗽🇯🇵🗻🏝️🌲🏡🆓🎮🚗🚴💨,kai_ri_0001,Western Tokushima Pref. Japan,情報処理安全確保支援士No.019821:（ ﾟωﾟ ）#草削り 。最初はクレイジーに見えても絶望しないでください。さまようことを忘れないでください。好奇心を羅針盤にしてください。今日もまだ「創業初日（Day 1）」です。（*´∀｀）🏃‍♂️,False,2022-07-11 21:15:52+00:00,"Most Democrats want someone other than Biden to run in 2024: Poll Mon, 11 Jul 2022 20:59:35 +0000 https://t.co/igxAYpJNlJ RSSNEWS001",,kai_ri_0001
323,Doomsayer,Doomsabre,,Life’s good but it could be worse.,False,2022-07-11 21:15:52+00:00,"My god, Hunter Biden is messed up. He’s literally the local crack head that everyone avoids speaking with because you know he’ll get you in trouble with the law just by being affiliated with him.",,Twitter for iPhone
324,🇺🇸Jack🇺🇸,jusjak97,Up your ass and to the left,I follow V because Q is a moron and the other letters between aren’t that cool.,False,2022-07-11 21:15:51+00:00,"@buffalochick17 @SharinStone @GOP That was a cool deflection though 👍
Don’t want you to think it went unnoticed that your claim about Biden shutting pipelines was another bald faced lie, and when called out for the lie you tried to change the subject.",,Twitter for iPhone
325,Kevin,KevinCoyneCU,"Queens, NY","Founder of Country Universe. Personal Twitter account. Official CU twitter is @CountryUniverse, managed by JK.",False,2022-07-11 21:15:51+00:00,@shoecatladder @joshtpm @politico Part of Biden’s political problems now are people shamelessly lying about his record like this.,,Twitter for iPad
326,Agent Planet,GrimmArchangel,,Remember that NOTHING any republican ever says  is worth ANYTHING at all.,False,2022-07-11 21:15:51+00:00,"@NoMoreOligarchs @mehdirhasan @nytimes Lot harder to put ketchup back in the bottle... 

It was toovlate for Biden. The tRump administration fucked up response so bad it's like saying, ""yeah tRump killed someone but Biden didn't clean the blood up fast enough""",,Twitter Web App
